updateTime,平台i,门店ID,平台门店名称,日期,cpc单次点击费用,cpc总费用,cpc曝光量,cpc访问量,gmvroi,下单转换率,单均gmv,单均实收,实收roi,无效订单,有效订单,自增主键,自然曝光量,自然访问量,门店下单量,门店实收,门店曝光量,门店营业额,门店访问量
2020/1/7 14:24,美团,8260331,蛙小辣美蛙火锅杯（亚龙美食城店）,2020/1/6,1.65,130.36,1441,79,3.26,0.09,56.85,19.72,1.13,0,21,1838874,1835,122,19,414.02,3276,1193.92,201
2020/1/7 14:24,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/6,1.55,105.1,1123,68,5.11,0.15,51.63,18.06,1.79,0,24,1839148,895,89,24,433.49,2018,1239.07,157
2020/1/7 14:24,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2020/1/6,1.3,56.01,598,43,12.77,0.3,55.59,14.75,3.39,0,36,1839160,873,74,35,530.94,1471,2001.25,117
2020/1/7 14:24,饿了么,2000507076,蛙小辣火锅杯(五角场店),2020/1/6,,0,1,0,0,0.33,53.27,20.22,0,0,45,1839934,2268,135,44,909.82,2269,2397.2,135
2020/1/7 14:24,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/6,1.54,330,2480,214,6.06,0.23,39.77,18.52,2.82,0,74,1839960,598,101,74,1370.67,3078,2942.72,315
2020/1/8 14:25,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/7,1.56,239.38,2555,153,5.3,0.15,56.49,18.04,1.69,1,43,1854478,1400,140,43,775.61,3955,2429.14,293
2020/1/14 14:03,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/7,1.61,400,3146,248,2.51,0.1,40.98,19.35,1.19,1,68,1854808,1349,419,66,1315.94,4495,2786.64,667
2020/1/14 14:03,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2020/1/7,1.41,25.3,220,18,6.57,0.17,55.8,14.77,1.74,0,25,1855624,953,127,24,369.27,1173,1395.07,145
2020/1/14 14:03,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2020/1/7,1.19,146.68,1855,123,12.45,0.23,64.4,25.28,4.89,0,58,1855632,1144,120,56,1466.4,2999,3735.26,243
2020/1/8 14:25,美团,8260331,蛙小辣美蛙火锅杯（亚龙美食城店）,2020/1/7,1.63,150,1624,92,3.8,0.12,52.84,17.8,1.28,1,26,1856161,1981,138,27,462.78,3605,1373.88,230
2020/1/14 14:03,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/7,1.22,45.1,337,37,9.99,0.23,53.47,18.7,3.5,0,36,1856411,1370,121,36,673.22,1707,1924.86,158
2020/1/9 14:26,美团,8260331,蛙小辣美蛙火锅杯（亚龙美食城店）,2020/1/8,1.67,85,671,51,5.14,0.15,55.41,22.06,2.05,2,27,1871080,2409,130,28,595.75,3080,1496.08,181
2020/1/14 14:05,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/8,1.56,401.3,3133,257,2.79,0.12,37.11,16.94,1.27,1,80,1871373,1563,417,79,1355.1,4696,2968.7,674
2020/1/9 14:26,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/8,1.8,97.31,895,54,8.31,0.27,55.82,16.33,2.43,0,51,1871755,1934,136,51,832.62,2829,2846.94,190
2020/1/14 14:05,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2020/1/8,1.5,16.5,142,11,4.24,0.13,50.94,11.39,0.95,0,15,1872053,997,109,15,170.8,1139,764.08,120
2020/1/14 14:05,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2020/1/8,1.19,134.51,1896,113,11.41,0.23,58.92,21.85,4.23,0,56,1872058,653,117,53,1223.62,2549,3299.56,230
2020/1/14 14:05,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/8,1.46,69.9,640,48,5.53,0.16,50.98,18.59,2.02,2,26,1872671,1092,104,24,483.46,1732,1325.37,152
2020/1/10 14:29,美团,8260331,蛙小辣美蛙火锅杯（亚龙美食城店）,2020/1/9,1.28,46.18,636,36,5.75,0.14,53.03,22.53,2.44,0,27,1887012,2379,151,26,608.37,3015,1431.86,187
2020/1/14 14:08,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/9,1.55,83.6,0,54,7.48,0.2,58.26,15.94,2.05,2,34,1887962,2088,107,32,542.1,2088,1980.95,161
2020/1/14 14:08,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2020/1/9,1.05,130.76,0,125,11.17,0.2,58.66,20.99,4,0,47,1887983,2679,106,46,986.41,2679,2757.22,231
2020/1/10 14:29,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/9,1.41,62.02,601,44,10.47,0.24,60.42,17.38,3.01,1,43,1888339,2266,132,43,747.17,2867,2598,176
2020/1/14 14:08,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/9,1.61,400,0,249,2.82,0.12,39,18.22,1.32,3,79,1888614,4761,422,78,1439.06,4761,3080.87,671
2020/1/14 14:10,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/10,1.63,400,3265,245,3.3,0.14,39.39,18.27,1.53,3,77,1902753,1528,303,75,1407,4793,3032.98,548
2020/1/11 14:24,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/10,1.56,201.29,2308,129,7.39,0.17,66.19,21.46,2.4,3,41,1903144,1570,112,42,879.8,3878,2713.94,241
2020/1/11 14:24,美团,8260331,蛙小辣美蛙火锅杯（亚龙美食城店）,2020/1/10,1.49,118.82,1537,80,2.24,0.07,44.93,17.57,0.87,2,13,1903157,2200,123,15,228.35,3737,584.1,203
2020/1/14 14:10,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/10,1.24,21.1,337,17,12.23,0.24,64.12,20.47,3.9,1,41,1904028,2154,152,40,839.31,2491,2628.91,169
2020/1/14 14:10,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2020/1/10,1,130.24,2005,130,11.7,0.19,60.59,22.65,4.37,2,55,1904050,934,144,53,1245.54,2939,3332.6,274
2020/1/12 14:23,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2020/1/11,,0,1,0,0,0,0,0,0,,,1917808,,,,,,,
2020/1/14 14:16,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/11,1.56,220,1641,141,2.9,0.11,41.18,18.51,1.3,3,33,1917815,1247,141,31,610.97,2888,1358.99,282
2020/1/12 14:23,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/11,1.31,131.25,2048,100,6.1,0.14,58.51,18.72,1.95,1,29,1918719,1469,112,29,542.93,3517,1696.88,212
2020/1/14 14:16,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/11,1.27,24.2,463,19,7.76,0.15,64.52,19.54,2.35,0,21,1918971,1393,118,21,410.37,1856,1354.95,137
2020/1/13 14:24,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/12,1.96,68.75,665,35,6.81,0.21,63.1,20.65,2.23,1,27,1932712,1457,97,28,557.49,2122,1703.72,132
2020/1/14 14:20,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/12,1.59,129.1,1435,81,6.5,0.16,66.09,24.43,2.4,1,34,1932944,1150,123,32,830.63,2585,2246.94,204
2020/1/14 14:24,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/13,1.75,100,1107,57,7.91,0.21,65.34,20.84,2.52,1,31,1945922,812,89,31,646.18,1919,2025.68,146
2020/1/14 14:24,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/13,0.8,4,75,5,12.67,0.19,52.53,14.06,3.39,1,25,1946200,1273,109,22,351.41,1348,1313.35,114
2020/1/14 14:24,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/13,1.54,600,4602,389,3.4,0.14,38.71,17.81,1.57,0,68,1947413,-214,83,64,1210.93,4388,2632.25,472
2020/1/15 14:56,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/14,1.53,159,1874,104,6.22,0.15,62.07,19.52,1.95,1,34,1960014,515,105,32,663.57,2389,2110.52,209
2020/1/15 14:56,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/14,1.54,400,2835,260,3.19,0.11,44.71,19.36,1.38,0,62,1960581,565,268,58,1200.46,3400,2771.85,528
2020/1/16 14:22,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/14,1.6,190,2737,119,4.79,0.12,64.36,21.51,1.6,3,24,1970962,280,100,26,516.22,3017,1544.52,219
2020/1/16 14:29,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/15,1.19,83.3,1105,70,12.31,0.23,63.3,20,3.89,1,50,1972760,1415,146,50,1000.21,2520,3165.07,216
2020/1/16 14:29,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/15,1.36,300,2944,220,6.18,0.18,46.13,21.18,2.84,4,67,1972769,25,136,65,1418.99,2969,3090.62,356
2020/1/17 14:25,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/16,1.12,114.34,1823,102,9.77,0.17,63.91,20.81,3.18,0,38,1984244,958,108,36,790.81,2781,2428.64,210
2020/1/17 14:25,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/16,0.92,96.4,1634,105,13.62,0.21,59.65,18.21,4.16,1,64,1984401,1613,186,61,1165.31,3247,3817.32,291
2020/1/17 14:25,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/16,1.19,300,3362,253,5.59,0.15,44.66,19.01,2.38,7,65,1984854,366,158,61,1235.43,3728,2903.18,411
2020/1/18 14:25,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/17,1.22,120,1672,98,10.62,0.18,70.43,26.19,3.95,0,38,1996402,707,97,36,995.32,2379,2676.43,195
2020/1/18 14:25,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/17,1.15,95.6,1393,83,8.88,0.17,61.91,19.09,2.74,2,40,1996556,1697,147,38,763.49,3090,2476.37,230
2020/1/18 14:25,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/17,1.2,250,2870,208,6.36,0.18,42.61,18.46,2.75,0,54,1996575,-83,82,52,996.87,2787,2300.89,290
2020/1/19 14:24,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/18,0.94,237.8,2759,252,9.68,0.18,49.94,21.96,4.26,0,66,2006494,648,87,62,1449.16,3407,3296.08,339
2020/1/19 14:24,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/18,1.04,99.5,1331,96,9.9,0.17,59.76,18.28,3.03,0,47,2006864,2142,166,45,859.13,3473,2808.65,262
2020/1/19 14:24,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/18,1.08,120,2126,111,9.48,0.17,61.5,20.47,3.16,2,34,2007051,588,99,35,695.99,2714,2090.93,210
2020/1/20 14:25,美团,8165842,蛙小辣·美蛙火锅杯（虹口足球场店）,2020/1/19,0.99,55.66,1121,56,4.2,0.06,66.76,21.31,1.34,2,5,2016320,439,56,7,106.53,1560,333.79,112
2020/1/20 14:25,饿了么,2001220953,利芳·一人食大盘鸡(国定路店),2020/1/19,0.83,45.71,686,55,10.54,0.21,41.61,17.18,4.35,0,35,2016488,964,97,32,601.35,1650,1456.19,152
2020/1/20 14:25,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/19,0.95,34.2,540,36,9.71,0.15,60.85,18.55,2.96,0,22,2016855,1405,96,20,408.09,1945,1338.73,132
2020/1/21 14:24,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2020/1/20,,0,2,0,0,0,0,0,0,,,2026111,,,,,,,
2020/1/31 14:22,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2020/1/30,1.1,81.2,0,74,6.87,0.1,76.29,35.32,3.18,0,27,2070717,2922,179,25,953.51,2922,2059.71,253
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/11/18,1.38,75.81,778,55,2.75,0.07,54.29,18.76,0.95,1,17,2088764,3145,203,18,319,3923,923,258
2020/2/5 10:34,美团,8165842,蛙小辣火锅杯,2019/11/30,1.1,300,3601,273,5.61,0.11,58.27,19.42,1.87,3,73,2088791,3515,445,76,1418,7116,4254,718
2020/2/5 10:34,美团,8184590,蛙小辣火锅杯（合生汇店）,2019/12/5,1.37,500,6198,366,6.12,0.14,58.59,20.53,2.14,0,79,2088793,105,167,76,1622,6303,4629,533
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/12/4,1.19,137.8,1359,116,11.54,0.25,54.83,19.83,4.17,1,77,2107356,1622,184,75,1527,2981,4222,300
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/11/6,1.24,89.3,658,72,8.33,0.18,56.63,19.6,2.88,1,72,2107491,3494,328,73,1411,4152,4077,400
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/11/20,1.43,199,1590,139,7.68,0.2,55.48,16.92,2.34,0,65,2107492,1274,189,65,1100,2864,3606,328
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/11/30,1.23,138.9,1599,113,9.09,0.2,56.7,17.86,2.86,3,56,2107493,1607,171,56,1000,3206,3175,284
2020/2/5 10:34,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2019/11/16,1.5,128.7,1098,86,5.23,0.14,55.65,17.5,1.64,0,20,2107536,538,42,18,350,1636,1113,128
2020/2/5 10:34,饿了么,2001053699,蛙小辣·美蛙火锅杯(大宁店),2019/11/16,1.63,179.2,1985,110,3.87,0.1,66,24.13,1.42,0,15,2107543,236,47,15,362,2221,990,157
2020/2/5 10:34,饿了么,2001053699,蛙小辣·美蛙火锅杯(大宁店),2019/11/17,1.61,185.5,1820,115,4.35,0.11,65.56,24.78,1.65,1,18,2107544,413,53,18,446,2233,1180,168
2020/2/5 10:34,饿了么,2001220953,利芳大盘鸡(国定路店),2019/11/29,1.29,162.7,1224,126,8.52,0.23,47.1,11.92,2.16,1,72,2107675,1586,165,68,858,2810,3391,291
2020/2/5 10:34,饿了么,2000507076,蛙小辣美蛙火锅杯(五角场店),2019/10/31,1.32,192.3,1582,146,8.24,0.2,54.09,18.27,2.79,0,55,2112845,337,118,53,1005,1919,2975,264
2020/2/5 10:34,饿了么,2000507076,蛙小辣美蛙火锅杯(五角场店),2019/11/5,1.25,176.1,1891,141,7.21,0.15,58.42,20.6,2.54,1,52,2112846,1547,190,51,1071,3438,3038,331
2020/2/5 10:34,饿了么,2001053699,蛙小辣·美蛙火锅杯(大宁店),2019/11/10,1.39,65.3,825,47,7.63,0.16,68.28,34.78,3.88,0,18,2113018,922,69,18,626,1747,1229,116
2020/2/5 10:34,饿了么,2001053699,蛙小辣·美蛙火锅杯(大宁店),2019/11/26,1.8,171.2,1350,95,5.23,0.15,61,22.78,1.95,0,23,2113019,428,41,21,524,1778,1403,136
2020/2/5 10:34,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2019/12/4,1.18,202.64,2081,172,11.45,0.22,60.77,23.96,4.51,0,74,2113036,1195,157,73,1773,3276,4497,329
2020/2/5 10:34,饿了么,2001220953,利芳大盘鸡(国定路店),2019/11/23,1.38,99.7,772,72,10.37,0.33,44.12,3.8,0.89,7,129,2113050,1255,303,122,490,2027,5692,375
2020/2/5 10:34,饿了么,2001220953,利芳大盘鸡(国定路店),2019/12/2,1.33,524.4,4517,393,7.96,0.21,51.16,14.34,2.23,1,134,2113051,2771,243,132,1921,7288,6856,636
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（金煌美食城店）,2019/11/16,1.27,114.17,1159,90,6.06,0.14,54.07,20.14,2.26,0,29,2126006,1061,107,28,584,2220,1568,197
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/11/20,1.18,31.9,311,27,6.44,0.14,55.27,19.87,2.31,0,30,2126007,4140,191,30,596,4451,1658,218
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/12/1,0.99,68.98,1191,70,10.88,0.19,56.58,17.67,3.4,0,43,2126008,3617,157,43,760,4808,2433,227
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/8,1.29,177.2,1690,137,8.88,0.21,55.38,20.34,3.26,1,79,2140671,2470,239,78,1607,4160,4375,376
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/18,1.27,163.4,1410,129,8.11,0.19,54.55,20.03,2.98,2,78,2140672,3118,285,78,1562,4528,4255,414
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/11/5,1.19,94.3,803,79,8.57,0.18,56.86,17.24,2.6,2,83,2140709,3615,388,84,1431,4418,4719,467
2020/2/5 10:34,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2019/11/6,1.17,137.3,1065,117,4.61,0.11,47.21,21.54,2.1,1,28,2140757,455,40,18,603,1520,1322,157
2020/2/5 10:34,饿了么,2001042552,蛙小辣·美蛙火锅杯(龙阳路店),2019/11/10,1.36,6.8,27,5,9.06,0.22,55.44,5.06,0.83,0,16,2140860,967,67,16,81,994,887,72
2020/2/5 10:34,饿了么,2001053699,蛙小辣·美蛙火锅杯(大宁店),2019/11/7,0.9,5.4,123,6,17.6,0.24,67,35.69,9.37,0,13,2140865,409,49,13,464,532,871,55
2020/2/5 10:34,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2019/11/12,1.1,139.36,1343,127,9,0.16,60,23.88,3.58,1,52,2140873,1508,189,52,1242,2851,3120,316
2020/2/5 10:34,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2019/11/14,1.09,191,1960,176,9.6,0.18,59.31,23.46,3.8,0,68,2140874,1978,211,68,1595,3938,4033,387
2020/2/5 10:34,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2019/11/28,1.13,203.75,2061,180,11.03,0.22,57.8,22.11,4.22,0,88,2140875,1381,218,86,1946,3442,5086,398
2020/2/5 10:34,饿了么,2001220953,利芳大盘鸡(国定路店),2019/11/26,1.39,699.7,5708,502,5.87,0.18,46.23,9.3,1.18,5,128,2140889,197,221,128,1190,5905,5917,723
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/20,1.24,134.3,1323,108,10.09,0.21,58.37,22.44,3.88,0,95,2146167,3020,334,95,2132,4343,5545,442
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/11/17,1.43,88.9,650,62,5.85,0.14,60.62,22.19,2.14,0,26,2146207,1461,126,26,577,2111,1576,188
2020/2/5 10:34,饿了么,2001020019,蛙小辣美蛙火锅杯(真如店),2019/11/1,1.07,117,1587,109,4.33,0.08,55.5,17.56,1.37,0,16,2146258,886,82,16,281,2473,888,191
2020/2/5 10:34,饿了么,2001042552,蛙小辣·美蛙火锅杯(龙阳路店),2019/11/14,1.42,199.6,1594,141,2.8,0.06,61.54,30.15,1.37,0,13,2146265,741,45,12,392,2335,800,186
2020/2/5 10:34,饿了么,2001104355,蛙小辣·美蛙火锅杯(宝山店),2019/11/11,1.25,119.8,1102,96,8.16,0.17,59.96,23.15,3.15,0,27,2146277,555,63,27,625,1657,1619,159
2020/2/5 10:34,饿了么,2001220953,利芳大盘鸡(国定路店),2019/11/12,1.7,126.1,588,74,7.7,0.31,42.35,3.04,0.55,1,85,2146293,1025,194,83,258,1613,3600,268
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（金煌美食城店）,2019/11/13,1.52,50,383,33,3.85,0.1,59.56,21.56,1.39,0,9,2168532,289,59,9,194,672,536,92
2020/2/5 10:34,美团,8106681,蛙小辣·美蛙火锅杯（长风大悦城店）,2019/11/19,1.16,268.17,2939,232,3.45,0.08,52.75,20.21,1.32,0,56,2168545,3633,495,55,1132,6572,2954,727
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（金煌美食城店）,2019/11/9,1.56,50,441,32,3.02,0.08,59,28,1.43,0,11,2177965,211,43,6,308,652,649,75
2020/2/5 10:34,美团,8106681,蛙小辣·美蛙火锅杯（长风大悦城店）,2019/12/4,1.2,265.57,2914,222,8.27,0.19,52.23,20.29,3.21,4,73,2177978,718,174,75,1481,3632,3813,396
2020/2/5 10:34,美团,8106681,蛙小辣·美蛙火锅杯（长风大悦城店）,2019/12/3,1.28,283.28,3291,221,6.79,0.18,47.29,17.26,2.48,5,76,2178495,458,170,72,1312,3749,3594,391
2020/2/5 10:34,美团,8165842,蛙小辣火锅杯,2019/11/29,1.27,296.97,2847,233,6.29,0.14,59.06,17.95,1.91,5,97,2180295,3833,489,98,1741,6680,5729,722
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（金煌美食城店）,2019/11/11,1.52,50,390,33,2.42,0.06,56.75,21.25,0.9,0,4,2180564,171,29,4,85,561,227,62
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/12/3,1.32,93.9,929,71,8,0.18,57.73,19.41,2.69,0,37,2180565,3394,120,35,718,4323,2136,191
2020/2/5 10:34,美团,8165842,蛙小辣火锅杯,2019/11/28,1.35,292.5,2753,216,7.54,0.18,56.4,16.81,2.25,3,94,2180584,2002,303,94,1580,4755,5302,519
2020/2/5 10:34,美团,8184590,蛙小辣火锅杯（合生汇店）,2019/12/1,1.1,300,4066,273,5.01,0.1,53.78,18.53,1.73,0,49,2181187,700,196,48,908,4766,2635,469
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/12/5,1.35,72.83,948,54,7.53,0.19,52.42,14.55,2.09,0,31,2184164,2499,106,31,451,3447,1625,160
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/11/17,1.34,174.11,1928,130,9.12,0.2,62.29,25.04,3.67,0,52,2186074,2977,125,50,1302,4905,3239,255
2020/2/5 10:34,美团,8184590,蛙小辣火锅杯（合生汇店）,2019/11/29,1.1,176.47,2184,161,3.12,0.07,52.07,17.67,1.06,0,27,2186407,2279,235,26,477,4463,1406,396
2020/2/5 10:34,美团,8184590,蛙小辣火锅杯（合生汇店）,2019/12/4,1.09,74.38,1298,68,7.02,0.13,57.89,19.95,2.42,1,62,2186408,4556,407,63,1237,5854,3589,475
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/11/28,1.24,50.94,437,41,10.81,0.25,53.32,15.32,3.11,0,37,2191801,3571,98,35,567,4008,1973,139
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/12/2,1.26,102.92,1250,82,5.75,0.13,57.24,18.93,1.9,0,29,2191802,4370,140,28,549,5620,1660,222
2020/2/5 10:34,美团,8165842,蛙小辣火锅杯,2019/12/1,1.1,284.9,3663,258,6.92,0.13,60.09,20.85,2.4,1,66,2191829,1735,261,66,1376,5398,3966,519
2020/2/5 10:34,美团,8184590,蛙小辣火锅杯（合生汇店）,2019/12/3,1.17,470.79,5892,402,8.51,0.17,58.1,18.24,2.67,1,97,2191831,46,158,96,1769,5938,5636,560
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（金煌美食城店）,2019/11/15,1.31,119.07,1087,91,7.14,0.15,60.56,24.92,2.94,0,25,2224968,691,58,23,623,1778,1514,149
2020/2/5 10:34,美团,8052557,蛙小辣火锅杯（真如店）,2019/11/24,1.19,20.19,299,17,9.95,0.19,60.65,19.83,3.25,1,46,2224969,3627,219,46,912,3926,2790,236
2020/2/5 10:34,美团,8106681,蛙小辣·美蛙火锅杯（长风大悦城店）,2019/12/2,1.23,283.56,2810,231,6.2,0.14,54.42,20.56,2.34,2,55,2224982,497,141,52,1131,3307,2993,372
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/7,1.3,156.1,1438,120,8.18,0.19,55.5,19.11,2.81,0,64,2254497,1737,214,64,1223,3175,3552,334
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/9,1.3,206.2,2335,159,6.9,0.14,62.16,24.58,2.73,0,57,2254498,2848,230,56,1401,5183,3543,389
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/10,1.19,194.7,1936,163,6.1,0.12,58.97,21.83,2.26,0,77,2254499,6129,452,76,1681,8065,4541,615
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/22,1.17,191.3,1721,163,9.58,0.2,56,19.93,3.41,0,96,2254500,3065,310,95,1913,4786,5376,473
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/24,0.94,198.4,2382,212,12.6,0.2,59.8,23.55,4.96,3,99,2254501,2555,275,96,2331,4937,5920,487
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/12/3,1.51,191.6,1541,127,7.74,0.22,52.26,17.09,2.53,2,58,2254529,823,128,57,991,2364,3031,255
2020/2/5 10:34,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2019/11/18,1.36,145.7,1304,107,7.14,0.16,62,20.69,2.38,1,29,2254566,307,78,29,600,1611,1798,185
2020/2/5 10:34,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2019/12/5,1.23,138.3,1431,112,9.27,0.2,57.92,16.5,2.64,1,66,2254567,1474,212,64,1089,2905,3823,324
2020/2/5 10:34,饿了么,2001042552,蛙小辣·美蛙火锅杯(龙阳路店),2019/12/5,1.42,39.8,330,28,2.93,0.08,52,20.38,1.15,0,8,2254573,859,72,8,163,1189,416,100
2020/2/5 10:34,饿了么,2001053699,蛙小辣·美蛙火锅杯(大宁店),2019/11/12,1.44,82.3,594,57,4.91,0.11,63.25,24.92,1.94,0,12,2254578,414,50,12,299,1008,759,107
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/19,1.2,145,1318,121,9.6,0.21,54.04,18.46,3.28,1,80,2254989,2472,250,79,1477,3790,4323,371
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/27,1.14,199.7,2232,175,10.57,0.23,53.56,19.28,3.81,4,102,2254990,2862,278,102,1967,5094,5463,453
2020/2/5 10:34,饿了么,2000507076,蛙小辣火锅杯(五角场店),2019/11/28,1.11,178.6,1841,161,11.09,0.23,53.55,19.48,4.04,1,96,2254991,2166,248,94,1870,4007,5141,409
2020/2/5 10:34,饿了么,2000555792,蛙小辣·美蛙火锅杯(虹口足球场店),2019/11/28,1.4,184.9,1591,132,8.69,0.21,57.32,19.42,2.94,1,62,2255019,1105,160,62,1204,2696,3554,292
2020/2/5 10:34,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2019/11/4,1.2,136.1,1153,113,3.47,0.08,53.54,25.15,1.63,1,13,2255050,321,28,11,327,1474,696,141
2020/2/5 10:34,饿了么,2001020019,蛙小辣·美蛙火锅杯(真如店),2019/12/3,1.42,144.7,1278,102,10.22,0.27,52.92,14.12,2.73,5,73,2255051,1379,168,74,1031,2657,3863,270
2020/2/5 10:34,饿了么,2001042552,蛙小辣·美蛙火锅杯(龙阳路店),2019/11/8,1.97,53.3,277,27,6.26,0.21,58.5,8.75,0.94,0,16,2255055,395,44,15,140,672,936,71
